"CompanyName","Address","City","State","Zip","County","Gender","PhoneNumber","FaxNumber","CompanyContact","CompanyContactTitle","WebSite","TotalEmployees","AnnualSales","Industry","SIC_Code","SIC_Code_Description","GenericCompanyEmailAddress"
"Community Management Inc","P.O. BOX 1147","Colorado Springs","CO",80901,"El Paso","female",2147483647,,"Donna Schinke","President",,5,121200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Community Real Est Group Inc","1115 Elkton Dr","Colorado Springs","CO",80907,"El Paso",,2147483647,,,,,4,514560,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Community Real Estate Group","1115 Elkton Dr Ste 300","Colorado Springs","CO",80907,"El Paso","male",2147483647,,"David Johnson","Owner",,3,187200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Community Real Estate Grp Inc","1235 Bayberry Dr","Colorado Springs","CO",80916,"El Paso","Male",2147483647,,"David Johnson","Manager",,2,265320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Conover Realty & Investment Co","15 S Weber St # C","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Gary Conover","Owner",,2,265320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Constitution Square Apartments","7230 Constitution Square","Colorado Springs","CO",80915,"El Paso","male",2147483647,,"George Lowen","Partner",,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Courtney & Courtney","6285 Lehman Dr # D100","Colorado Springs","CO",80918,"El Paso",,2147483647,7195360644,,,,5,649900,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cox & Co","1835 Anasazi Ct","Colorado Springs","CO",80919,"El Paso","Female",2147483647,,"M Therese Cox","Partner",,2,257280,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cox & Company","1835 Anasazi CT","Colorado Springs","CO",80919,"El Paso",,2147483647,,,,,2,104500,"Real Estate (Housing)",19,"Real Estate Agents And Manager","tomandtherese@ppar.com"
"Craddock Companies Inc","337 E Pikes Peak Ave # 200","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"James Craddock","President",,20,642600,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cramer Family Realty LLC","3013 Pony Tracks Dr","Colorado Springs","CO",80922,"El Paso","male",2147483647,,"Brent Cramer","President",,2,118800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Creative Real Estate Solutions","118 N Tejon St","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,4,552080,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Crescent Real Estate","1755 Telstar Dr # 106","Colorado Springs","CO",80920,"El Paso","Female",2147483647,,"Denise Lange","Manager",,3,410040,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Crestone Development","501 N Nevada Ave","Colorado Springs","CO",80903,"El Paso","Male",2147483647,7196326222,"John Gatto","Owner",,2,270680,"Real Estate (Housing)",19,"Real Estate Agents And Manager","john.gatto@ppar.com"
"Crockett Appraisal Svc","4875 Diamond Dr","Colorado Springs","CO",80918,"El Paso","Male",2147483647,,"Kenneth Crockett","Owner",,1,132660,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cross Renaissance Inc","416 E Colo Ave Ste 200","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Anthony Cross","Principal",,2,105600,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Crossing The","5965 Nora Pt","Colorado Springs","CO",80919,"El Paso","female",2147483647,,"Carlene Sanchez","Manager",,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Curbo Stiltner Inc","1943 Queens Canyon CT","Colorado Springs","CO",80921,"El Paso","male",2147483647,,"Jim Curbo","Partner",,2,122400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Curbow Realty Inc","1223 Lake Plaza Dr # D","Colorado Springs","CO",80906,"El Paso","Male",2147483647,7193909300,"Joe J Curbow","President",,1,131320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cushman & Wakefield Inc","90 S Cascade Ave # 1450","Colorado Springs","CO",80903,"El Paso","Male",2147483647,7194711030,"Thomas A Brita","Manager","www.palmercenter.com",10,1800960,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cushman & Wakefield of Colo","90 S Cascade Ave Ste 1450","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Tom Brita","Manager",,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cvaa Inc","P.O. BOX 5542","Colorado Springs","CO",80931,"El Paso","male",2147483647,,"Wray Pedro","President",,4,203700,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cygnet Land LLC","118 N Tejon St","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,2,111100,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Cypress Ridge Patio Homes","8386 Twinberry Pt","Colorado Springs","CO",80920,"El Paso","female",2147483647,,"Hella Page","Manager",,2,104500,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"D S Wolfe Real Estate Svc","3317 W Platte Ave","Colorado Springs","CO",80904,"El Paso",,2147483647,,,,,4,525280,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Dakota PM Corp","5616 N Union Blvd","Colorado Springs","CO",80918,"El Paso","Female",2147483647,7195736050,"Darla Bisbee","Owner",,3,385920,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Dakota PM Corp","P.O. BOX 25005","Colorado Springs","CO",80936,"El Paso","female",2147483647,,"Darla Bisbee","President",,3,269500,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Dale Street Realty","111 E Dale St","Colorado Springs","CO",80903,"El Paso","Male",2147483647,7194738290,"Jerold A Greenker","Owner",,2,270680,"Real Estate (Housing)",19,"Real Estate Agents And Manager","jerold.greenker@ppar.com"
"Dan Roeber & Assoc Inc","3617 Betty Dr Ste C","Colorado Springs","CO",80917,"El Paso","male",2147483647,,"Dan Roeber","President",,3,176400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"David Wilson & Assoc","209 N 27th St","Colorado Springs","CO",80904,"El Paso","Male",2147483647,,"David Wilson","Owner",,1,139360,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Davidson Properties","4905 N Union Blvd # 300","Colorado Springs","CO",80918,"El Paso","Female",2147483647,7195315255,"Marlenna Davidson","President",,5,683400,"Real Estate (Housing)",19,"Real Estate Agents And Manager","mary@teamdavidson.com"
"Dbjk Real Estate Lllp","6330 Lemonwood Dr","Colorado Springs","CO",80918,"El Paso","male",2147483647,,"James Thomas","Partner",,2,116400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"De Groff & Co","6015 Lehman Dr # 204","Colorado Springs","CO",80918,"El Paso","Male",2147483647,7195982001,"Roy De Groff","Owner",,2,265320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"De Leon Investment Properties","5134 Windgate Ct","Colorado Springs","CO",80917,"El Paso","Male",2147483647,,"Timothy S De Leon","President",,1,139360,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Debbie Reardon Inc","2224 Green Rush Pl","Colorado Springs","CO",80919,"El Paso","female",2147483647,,"Debbie Reardon","President",,2,107800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Deer Creek Investing","614 N Nevada Ave # 101","Colorado Springs","CO",80903,"El Paso","Female",2147483647,7194738502,"Jane Keeran","Owner",,1,132660,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Degroff & Co","6015 Lehman Dr Ste 204","Colorado Springs","CO",80918,"El Paso","male",2147483647,,"Roy Degroff","President",,2,112200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Delmor Group","911 W Cucharras St","Colorado Springs","CO",80905,"El Paso","Male",2147483647,,"Stephen Wilklow","President",,3,385920,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Demott Appraisals","432 Pickaxe Ter","Colorado Springs","CO",80904,"El Paso","male",2147483647,,"Travis Demott","Principal",,2,116400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Diamante Investments LLC","8 S Nevada Ave # 300","Colorado Springs","CO",80903,"El Paso",,2147483647,7195750065,,,,13,1380200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Diane Hartman Co",,"Colorado Springs","CO",80904,"El Paso","Female",2147483647,,"Diane Hartman","Owner",,1,128640,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Digest of Homes Mortages","7060 Sproul Ln","Colorado Springs","CO",80918,"El Paso","male",2147483647,,"John Walton","Principal",,2,124800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Diversified Designs-Investment",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,4,525280,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Dmljn L L L P","P.O. BOX 2439","Colorado Springs","CO",80901,"El Paso","male",2147483647,,"Daniel Norton","Partner",,2,107800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Don Lambrix Real Estate","1740 Chapel Hills Dr","Colorado Springs","CO",80920,"El Paso","male",2147483647,,"Don Lambrix","Owner",,2,111100,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Donivan Enterprises","263 Caprice CT","Colorado Springs","CO",80921,"El Paso","male",2147483647,,"Daniel Donivan","Owner",,2,116400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Dorman Properties","7465 Swan Rd","Colorado Springs","CO",80908,"El Paso",,2147483647,,,,,1,136680,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Double Check Home Inspection","1705 N Chestnut St","Colorado Springs","CO",80907,"El Paso","Male",2147483647,,"Henry Valenzano","Owner","www.colorado-inspection.com",1,132660,"Real Estate (Housing)",19,"Real Estate Agents And Manager","HenryValenzano@colorado-inspection.com"
"Doug Carter LLC","104 S Cascade Ave # 200","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Doug Carter","President",,1,131320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Doug Carter LLC","104 S Cascade Ave Ste 200","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Doug Carter","Owner",,2,113300,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Dowe Appraisals","233 E Arvada St APT 206","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"Jeremy Dowe","Principal",,2,121200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Downtown Properties","2021 Fieldcrest Dr","Colorado Springs","CO",80921,"El Paso","female",2147483647,,"Madelyn Feith","Owner",,2,116400,"Real Estate (Housing)",19,"Real Estate Agents And Manager","mimi.foster@ppar.com"
"Duke Properties","8137 Steadman Dr","Colorado Springs","CO",80920,"El Paso","Male",2147483647,,"Richard Herzog","President",,1,132660,"Real Estate (Housing)",19,"Real Estate Agents And Manager","vwolle@cfl.rr.com"
"Dunmire Property Management","411 Lakewood Cir # P # H","Colorado Springs","CO",80910,"El Paso","Female",2147483647,7195912129,"Crystal Dunmire","Owner","www.dunmire.net",9,1326600,"Real Estate (Housing)",19,"Real Estate Agents And Manager","paula@dunmire.net"
"Dunn & Assoc","230 E Cheyenne Mountain Blvd","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Jeff Dunn","Owner",,2,276040,"Real Estate (Housing)",19,"Real Estate Agents And Manager","Dunn@carldunn.com"
"Durham Lynch & Moore","4740 Flintridge Dr # 222","Colorado Springs","CO",80918,"El Paso",,2147483647,,"J Lynch","Partner",,2,111100,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Durham Lynch & Moore Realty","4740 Flintridge Dr # 222","Colorado Springs","CO",80918,"El Paso","Male",2147483647,7192602301,"Tom Durham","Partner",,2,257280,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Dwyer Organization","1301 S 8th St","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Clark Dwyer","Owner",,2,265320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"E R A Shields Real Estate","130 E Cheyenne Mountain B","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"Bill Hurt","Owner",,17,816000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Eagle Realty","5195 Fontaine Blvd # 1","Colorado Springs","CO",80911,"El Paso","Male",2147483647,7193937136,"L J Stevens","Owner",,16,2030100,"Real Estate (Housing)",19,"Real Estate Agents And Manager","L JStevens@eaglerealty.com"
"Edgar & Associates","29 E Moreno Ave","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Mark Edgar","President",,2,108900,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Elkton Properties LLC","501 N Nevada Ave","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"John Gatto","Member",,4,217800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Ellicott Springs Resources","23330 Drennan Rd","Colorado Springs","CO",80928,"El Paso",,2147483647,,,,,2,111100,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Encore Residential","11936 Hanging Valley Way","Colorado Springs","CO",80921,"El Paso","Male",2147483647,7194879559,"Rustin Carlson","Owner",,3,900480,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Equity Group","90 S Cascade Ave # 1500","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Danny Mientka","Owner",,7,812040,"Real Estate (Housing)",19,"Real Estate Agents And Manager","MientkaD@equitygroup.com"
"Equity Management of Colorado","90 S Cascade Ave Ste 1500","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Fredrick Mientka","President",,3,720000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"ERA","3880 Constitution Ave","Colorado Springs","CO",80909,"El Paso","male",2147483647,,"Charles Thompson","Owner",,12,533500,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"ERA Shields Real Estate","130 E Cheyenne Mountain Blvd","Colorado Springs","CO",80906,"El Paso","Male",2147483647,7195763609,"Eddie Hurt","Manager","www.erashields.com",22,3249500,"Real Estate (Housing)",19,"Real Estate Agents And Manager","willie.bain@ppar.com"
"ERA Shields Real Estate","5475 Tech Center Dr # 300","Colorado Springs","CO",80919,"El Paso","Male",2147483647,7195489357,"Bill Hurt","President","www.erashields.com",102,153000000,"Real Estate (Housing)",19,"Real Estate Agents And Manager","willie.bain@ppar.com"
"Erik Schneider Properties","215 Paisley Dr","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"Erik Schneider","Owner",,2,123600,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Erik Schneider Properties","3604 Galley Rd","Colorado Springs","CO",80909,"El Paso",,2147483647,,,,,1,129980,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Esalehomes Realty Inc","888 Gardns of Th Gods 1","Colorado Springs","CO",80907,"El Paso","male",2147483647,,"Shawn Jardinechapin","President",,5,267800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Esalehomes.Com Realty Inc","888 Garden Of The Gods Rd","Colorado Springs","CO",80907,"El Paso","Male",2147483647,,"Shawn Chapman","Owner",,5,649900,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Est of B Beutel","3 Chase Ln","Colorado Springs","CO",80906,"El Paso",,2147483647,,"P Beutel","Principal",,2,104500,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Ethel Swack Appraisals","3425 Rebecca Ln # B","Colorado Springs","CO",80917,"El Paso","Female",2147483647,,"Sthel Swack","Owner",,1,129980,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Etkin Johnson Group","4815 List Dr","Colorado Springs","CO",80919,"El Paso",,2147483647,,,,,4,546720,"Real Estate (Housing)",19,"Real Estate Agents And Manager","price@etkinjohnsongroup.com"
"Etkin Johnson Group","4815 List Dr Ste 100b","Colorado Springs","CO",80919,"El Paso","female",2147483647,,"Paula Rice","Manager",,2,106700,"Real Estate (Housing)",19,"Real Estate Agents And Manager","price@etkinjohnsongroup.com"
"Everett Realty","680 Blackhawk Dr","Colorado Springs","CO",80919,"El Paso","male",2147483647,,"Mark Everett","Owner",,2,121200,"Real Estate (Housing)",19,"Real Estate Agents And Manager","MarkEverett@qwest.net"
"Exchange Systems Inc","2 N Cascade Ave # 1100","Colorado Springs","CO",80903,"El Paso",,2147483647,7196334712,,,,2,273360,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Executive Appraisal Svc","2560 Silent Rain Dr","Colorado Springs","CO",80919,"El Paso","Male",2147483647,,"Lawrence Eiler","Owner",,1,135340,"Real Estate (Housing)",19,"Real Estate Agents And Manager","EilerL@residentialbancorp.com"
"Executive Exchange","1155 Kelly Johnson Blvd # 111","Colorado Springs","CO",80920,"El Paso",,2147483647,,,,,4,525280,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Executive Exchange","2 N Cascade Ave # 1100","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,4,530640,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Executive Office Group LLC","12295 Oracle Blvd","Colorado Springs","CO",80921,"El Paso","Female",2147483647,,"Lisa Wolfer","Manager",,4,557440,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Executive Realty","1295 Kelly Johnson Blvd # 230","Colorado Springs","CO",80920,"El Paso","Male",2147483647,7194818554,"Jack Phelps","Manager",,1,132660,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Faith Realty","5020 Saphire Dr","Colorado Springs","CO",80918,"El Paso","male",2147483647,,"Harold Bates","Owner","www.faith-realty.com",3,164900,"Real Estate (Housing)",19,"Real Estate Agents And Manager","lyn.vandewalle@ppar.com"
"Family Properties Inc","325 Bonfoy Ave","Colorado Springs","CO",80909,"El Paso","male",2147483647,,"Joe Derosa","President",,4,58240,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Family Property","325 Bonfoy Ave","Colorado Springs","CO",80909,"El Paso","Male",2147483647,,"Joe De Rosa","Owner",,4,541360,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Farrio","1301 S 8th St","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Pete Youngworth","Manager",,1,138020,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Fellows Real Estate Consultant","2975 Broadmoor Valley Rd","Colorado Springs","CO",80906,"El Paso","Male",2147483647,7195279113,"Thomas Fellows","Owner",,1,127300,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Fidelity Real Estate","5050 List Dr","Colorado Springs","CO",80919,"El Paso",,2147483647,,,,,4,514560,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Fidelity Real Estate Inc","411 S Tejon St # A","Colorado Springs","CO",80903,"El Paso","Female",2147483647,7196343086,"Monica Newman","VP","www.fidelity-group.com",22,2622380,"Real Estate (Housing)",19,"Real Estate Agents And Manager","sbrower@fidelity-group.com"
"Fincham Properties","1901 Parkview Blvd","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"Scott Dewitt","Owner",,3,172800,"Real Estate (Housing)",19,"Real Estate Agents And Manager","scott.dewitt@ppar.com"
"First Alpha Omega Realty","6703 Cabin Creek Dr","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Shirley Stewart","Owner",,1,132660,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"First Capital Realty","106 N Circle Dr","Colorado Springs","CO",80909,"El Paso","Male",2147483647,7194712301,"Matthew Haynes","Owner","www.1stcapitalrealty.com",9,1444520,"Real Estate (Housing)",19,"Real Estate Agents And Manager","Haynes@firstcapitalrealty.ca"
"First Properties Inc","444 E Pikes Peak Ave # 200","Colorado Springs","CO",80903,"El Paso","Female",2147483647,7195762277,"Tammy J Gilbert","Owner","www.firstsites1.com",11,1353400,"Real Estate (Housing)",19,"Real Estate Agents And Manager","info@firstproperties1.com"
"First Properties Inc","P.O. BOX 696","Colorado Springs","CO",80901,"El Paso","female",2147483647,,"Tammy Gilbert","Owner",,7,431200,"Real Estate (Housing)",19,"Real Estate Agents And Manager","info@firstproperties1.com"
"First Residential Realty","19 N Tejon St","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,4,557440,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Five Star Realty","411 Lakewood Cir # A110","Colorado Springs","CO",80910,"El Paso","Female",2147483647,7195731155,"Angelika Austin","Owner",,1,135340,"Real Estate (Housing)",19,"Real Estate Agents And Manager","rhoda.sween@ppar.com"
"For Sale By Owner Svc","5362 N Nevada Ave # 315","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,1,131320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Ford Virginia A","15 Lambrig Way","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,2,108900,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Forest Trails Land and Cabin","2302 Bennett Ave","Colorado Springs","CO",80909,"El Paso","female",2147483647,,"Pam Montgomery","Principal",,3,166400,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Forsythe Appraisals Inc","2930 N Academy Blvd","Colorado Springs","CO",80917,"El Paso",,2147483647,,,,,3,900480,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Forsythe Appraisals LLC","2790 N Academy Blvd # 321","Colorado Springs","CO",80917,"El Paso","male",2147483647,,"Jerry Forsythe","Manager",,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Fort Carson Realty Inc","1665 Lashelle Way Ste A","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"Robert Repschlaeger","President",,7,366300,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Fountain Colony Co","105 E Moreno Ave # 2","Colorado Springs","CO",80903,"El Paso","Male",2147483647,7193891296,"Gary Feffer","Owner",,4,519920,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Four Star Properties","1265 Lake Plaza Dr","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,0,0,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Frank A ODonnell","22 1/2 S Tejon St Ste 8","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Frank Odonnell","Owner",,3,164900,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Frank Fanelli","6760 Corporate Dr","Colorado Springs","CO",80919,"El Paso","Male",2147483647,,"Frank Fanelli",,,1,129980,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Franklin Properties","5265 N Academy Blvd","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,4,546720,"Real Estate (Housing)",19,"Real Estate Agents And Manager","elaine.gibbs@ppar.com"
"Frazier Realty","6955 Barrimore Dr","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Leeola W Frazier","Owner",,1,131320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Fred Root & Assoc","PO Box 8103","Colorado Springs","CO",80933,"El Paso","Male",2147483647,,"Fred Root","Owner",,1,138020,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Frederick Ross Co","2 N Nevada Ave","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Thomas Stolting","Manager",,4,519920,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Freedom Real Estate","1255 Lake Plaza Dr # 200","Colorado Springs","CO",80906,"El Paso","male",2147483647,,"Roy Clemens","Member",,2,124800,"Real Estate (Housing)",19,"Real Estate Agents And Manager","R.Clennan@aol.com"
"Freeman John D MAI","2150 Academy Cir Ste B","Colorado Springs","CO",80909,"El Paso","male",2147483647,,"John Freeman","Owner",,5,495000,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Front Range Commercial","105 E Moreno Ave # 2","Colorado Springs","CO",80903,"El Paso","Male",2147483647,7195201043,"Jay Carlson","Manager","www.frontrangecommercial.com",8,1313200,"Real Estate (Housing)",19,"Real Estate Agents And Manager","michaelaroslin@msn.com"
"Front Range Real Estate Consul","6208 Lehman Dr","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,2,111100,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"G J Lingus & Assoc","231 Yale Ave","Colorado Springs","CO",80904,"El Paso","Male",2147483647,,"Greg Lingus","Owner","www.gjlingusandassociates.com",1,138020,"Real Estate (Housing)",19,"Real Estate Agents And Manager","Lingus@gjlingusandassociates.com"
"Gallagher Commercial Group","105 E Moreno Ave","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Thomas L Gallagher","Owner",,8,1193940,"Real Estate (Housing)",19,"Real Estate Agents And Manager","tom@gallaghercommercialgroup.com"
"Garden of The Gods","10 Boulder Crescent St 300b","Colorado Springs","CO",80903,"El Paso","male",2147483647,,"Jack Mason","President",,16,488800,"Real Estate (Housing)",19,"Real Estate Agents And Manager","Murphy_Chuck@coloradocampground.com"
"Gartin & Assoc Real Estate","2812 Marilyn Rd","Colorado Springs","CO",80909,"El Paso","Male",2147483647,,"John Gartin","Partner",,2,254600,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Gartin & Assoc Real Estate","411 Lakewood Cir # B114","Colorado Springs","CO",80910,"El Paso","Female",2147483647,7195965860,"Clarene Gartin","Owner",,2,259960,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Gateley Gold LLC","3809 Midsummer Ln S","Colorado Springs","CO",80917,"El Paso","female",2147483647,,"Pamela Gateley","President",,2,118800,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Gerald L Frowley",,"Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Gerald L Frowley",,,4,530640,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Gibraltar Corp","5640 N Union Blvd","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,2,265320,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Gibraltar Corporation","P.O. BOX 25936","Colorado Springs","CO",80936,"El Paso","male",2147483647,,"Michael Rocks","President",,2,105600,"Real Estate (Housing)",19,"Real Estate Agents And Manager","mrocks@pcisys.net"
"Gibraltar Real Estate & Dev","5688 N Union Blvd","Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,4,509200,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
"Gile Commercial","1861 Austin Bluffs Pkwy # 100","Colorado Springs","CO",80918,"El Paso","Male",2147483647,,"Ron Gile","Owner",,1,136680,"Real Estate (Housing)",19,"Real Estate Agents And Manager",
