"CompanyName","Address","City","State","Zip","County","Gender","PhoneNumber","FaxNumber","CompanyContact","CompanyContactTitle","WebSite","TotalEmployees","AnnualSales","Industry","SIC_Code","SIC_Code_Description","GenericCompanyEmailAddress"
"Sun Spot","7615 N Union Blvd","Colorado Springs","CO",80920,"El Paso","male",2147483647,,"Barton Hanks","Owner",,20,652800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sun Spot Supersalon","7615 N Union Blvd","Colorado Springs","CO",80920,"El Paso","Female",2147483647,,"Barbn Cobleigh","Manager",,13,566500,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Susan Alire","5606 N Union Blvd","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Susan Alire",,,3,160050,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sweet & Simple Weddings",,"Colorado Springs","CO",80911,"El Paso",,2147483647,,,,,3,160050,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Sweet Temptations",,"Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Tan Lines","1036 W Baptist Rd","Colorado Springs","CO",80921,"El Paso","Female",2147483647,,"Sally Delgado","Owner",,1,52800,"Personal Services (Services)",45,"Miscellaneous Personal Service","SallyDelgado@tanlines.com"
"Tan Your Hide","1733 Briargate Blvd","Colorado Springs","CO",80920,"El Paso","Female",2147483647,,"Jessica Brashers","Manager",,3,168300,"Personal Services (Services)",45,"Miscellaneous Personal Service","Mahlan-Liz@qwest.net"
"Tan Your Hide","1879 S Academy Blvd","Colorado Springs","CO",80916,"El Paso","Female",2147483647,,"Jean Burnes","Owner",,8,388850,"Personal Services (Services)",45,"Miscellaneous Personal Service","Mahlan-Liz@qwest.net"
"Tan Your Hide","1904 Southgate Rd","Colorado Springs","CO",80906,"El Paso",,2147483647,,,,,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service","Mahlan-Liz@qwest.net"
"Tan Your Hide","310 S 8th St","Colorado Springs","CO",80905,"El Paso","Female",2147483647,,"Amanda Porrett","Manager",,3,169950,"Personal Services (Services)",45,"Miscellaneous Personal Service","Mahlan-Liz@qwest.net"
"Tan Your Hide","310 S 8th St Ste H","Colorado Springs","CO",80905,"El Paso",,2147483647,,"Kim Maguire","Manager",,43,1414000,"Personal Services (Services)",45,"Miscellaneous Personal Service","Mahlan-Liz@qwest.net"
"Tan Your Hide","4268 N Academy Blvd","Colorado Springs","CO",80918,"El Paso","female",2147483647,,"Liz Melhan","Partner",,19,702900,"Personal Services (Services)",45,"Miscellaneous Personal Service","Mahlan-Liz@qwest.net"
"Tan Your Hide","5855 Constitution Ave","Colorado Springs","CO",80915,"El Paso","Female",2147483647,,"Josefine Negron","Manager",,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service","Mahlan-Liz@qwest.net"
"Tan Your Hide","5975 N Academy Blvd # 204","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Rachel Govan","Manager",,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service","Mahlan-Liz@qwest.net"
"Tan Your Hide","889 N Academy Blvd","Colorado Springs","CO",80909,"El Paso","Female",2147483647,,"Liz Mahlan","Owner",,4,222200,"Personal Services (Services)",45,"Miscellaneous Personal Service","Mahlan-Liz@qwest.net"
"Tanning Club","1785 S 8th St # A","Colorado Springs","CO",80906,"El Paso","Female",2147483647,,"Sage Taylor","Manager",,3,168300,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Taste Of Ectasy",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Thai Massage","1635 W Uintah St","Colorado Springs","CO",80904,"El Paso","Male",2147483647,,"Pon Sneed","Owner",,1,57200,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Therapeutic Alternative's","2111 Templeton Gap Rd","Colorado Springs","CO",80907,"El Paso",,2147483647,,,,,3,163350,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Therapeutic Touch","104 S Cascade Ave","Colorado Springs","CO",80903,"El Paso","Male",2147483647,,"Jim Herron","Owner",,1,54450,"Personal Services (Services)",45,"Miscellaneous Personal Service","JH@theratouch.net"
"Thomas Home Improvement","1158 Drake Cir","Colorado Springs","CO",80915,"El Paso","male",2147483647,,"Ron Thomas","Owner",,1,27160,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Tokyo Place","2870 S Circle Dr","Colorado Springs","CO",80906,"El Paso","Female",2147483647,,"Mary Ane Marrietta","Owner",,4,215600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Top Cat",,"Colorado Springs","CO",80918,"El Paso",,2147483647,,,,,3,160050,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Top Notch Tattoo","1615 Lashelle Way","Colorado Springs","CO",80906,"El Paso","Male",2147483647,,"Jon Elliott","Owner",,3,158400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Touch Life Therapeutic Massage","6350 Oakwood Blvd","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Heidi Waengler-Miles","Owner",,1,55550,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Trager By Bev Godec","232 E Monument St # B","Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Tranquilty-Two Altrntv Therapy","1119 N Wahsatch Ave # 2","Colorado Springs","CO",80903,"El Paso","Female",2147483647,,"Brenda Steeves","Manager",,3,169950,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Tropical Sun Inc","650 Elkton Dr","Colorado Springs","CO",80907,"El Paso",,2147483647,,,,"www.tropsun.com",3,166650,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Tuxedo Junction","1739 Briargate Blvd","Colorado Springs","CO",80920,"El Paso","Male",2147483647,,"James P Kamppila","Manager",,10,396550,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Tuxedo Junction","750 Citadel Dr E # Ll","Colorado Springs","CO",80909,"El Paso","Male",2147483647,7195970066,"James Kamppila","Manager",,5,326700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Tuxmart","1710 Brrgate Blvd Ste 423","Colorado Springs","CO",80920,"El Paso","male",2147483647,,"Garret Dupommun","Manager",,0,0,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Twin Beta Tattoo Inc","603 S Nevada Ave","Colorado Springs","CO",80903,"El Paso","Female",2147483647,,"Leigh Pantano","Owner",,4,215600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Unisex Barbers","4888 Galley Rd","Colorado Springs","CO",80915,"El Paso","male",2147483647,,"Michael Young","Owner",,1,95000,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Unisex Barbers Hot Wax Shines","4888 Galley Rd","Colorado Springs","CO",80915,"El Paso","Male",2147483647,7195743076,"Mike Young","Owner",,4,323400,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"United Consumers Club Total HM","4815 List Dr Ste 112","Colorado Springs","CO",80919,"El Paso","male",2147483647,,"Donnell Britton","President",,15,416000,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Uvasun","2175 Academy Cir # 101","Colorado Springs","CO",80909,"El Paso","Female",2147483647,,"Chrystelle Gilkey","Owner",,2,113300,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Vanity Hair Electrology",,"Colorado Springs","CO",80919,"El Paso","Female",2147483647,,"Dede Benning","Owner",,1,52250,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"VIP Hair Ctr Inc","2130 S Academy Blvd # 204","Colorado Springs","CO",80916,"El Paso","Male",2147483647,,"John Anderson","Owner",,2,108900,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Westside Wellness Ctr","1010 W Colorado Ave # B","Colorado Springs","CO",80904,"El Paso","Female",2147483647,,"Melanie Mc Candless","Manager",,2,111100,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Wet & Wild",,"Colorado Springs","CO",80920,"El Paso",,2147483647,,,,,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Wet-N-Wild Women",,"Colorado Springs","CO",80903,"El Paso",,2147483647,,,,,3,161700,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"White Rose Wedding Chapel","2220 W Colorado Ave","Colorado Springs","CO",80904,"El Paso","Female",2147483647,,"Linda Heflinger","Religious Leader","www.whiteroseweddings.com",2,108900,"Personal Services (Services)",45,"Miscellaneous Personal Service","whiterosewedding@qwest.net"
"Why Weight","2833 Dublin Blvd","Colorado Springs","CO",80918,"El Paso","Female",2147483647,,"Brenda Jackson","Owner",,1,52800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Winning Look","3707 Parkmoor Village Dr # 101","Colorado Springs","CO",80917,"El Paso","Female",2147483647,,"Cindy Harrington","Owner",,1,54450,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Workingwell Designs In Health","7475 Delmonico Dr","Colorado Springs","CO",80919,"El Paso","Female",2147483647,,"Carol Cash","Owner",,1,55550,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"YMCA","2190 Jet Wing Dr","Colorado Springs","CO",80916,"El Paso","Female",2147483647,7196223555,"Barb Nelson","Executive Director","www.ppymca.org",53,2832500,"Personal Services (Services)",45,"Miscellaneous Personal Service","ymcapartners@ppymca.org"
"YMCA","2380 Montebello Dr W","Colorado Springs","CO",80918,"El Paso","Female",2147483647,7194948535,"Angie Williams","Executive Director","www.ppymca.org",21,1019700,"Personal Services (Services)",45,"Miscellaneous Personal Service","ymcapartners@ppymca.org"
"YMCA","4025 Family Pl","Colorado Springs","CO",80920,"El Paso","Male",2147483647,7194955133,"Chris Knox","Executive Director",,160,8415000,"Personal Services (Services)",45,"Miscellaneous Personal Service","ymcapartners@ppymca.org"
"Yours Truly",,"Colorado Springs","CO",80909,"El Paso",,2147483647,,,,,3,171600,"Personal Services (Services)",45,"Miscellaneous Personal Service",
"Z Comm Technologies","3810 Mesa Grande Dr","Colorado Springs","CO",80918,"El Paso","male",2147483647,,"Richard Zito","Owner",,1,28800,"Personal Services (Services)",45,"Miscellaneous Personal Service",
